QunNum,MastQQ,CreateDate,Title,Class,QunText
15320923,1,2007-11-29,北北,2698,１２３３２１
15320925,15,2005-11-14,情为何物,3499,
15320926,15,2007-01-26,群英会,1907,
15320927,16,2005-10-22,512舍区,318,本群是以阿邱为首的吹水群，群内云集各路英雄人物，其中有吹水忠`三刀等人``````````
15320928,30,2010-03-24,高一九班,4271,
15320929,3,2008-03-19,倆個亾蓷①車屍,395,伖谊永远
15320930,1,2005-08-30,VB+C,187,毛野讲。。一个字++++
15320931,3,2005-08-30,浪漫‖樱花,4190,迟Ｄ先！
15320932,12,2005-09-06,【建筑工程】,2136,我是你们的朋友曹志军．凡是是我的朋友和同学都可以进入交流感情．
15320933,27,2006-03-07,ㄣ残缺的ゞ愛,62,如果我的离开能够换取你的幸福.我愿意放弃.只要你心里能够明白我是真心爱过你!╭☆愛o
15320934,13,2005-08-30,体育生,393,
15320936,7,2005-10-30,☆…魔域°,59,吾要恋爱<br/><br/>晤可~~以讲放弃`
15320937,16,2009-12-29,IROあせないで女生,4279,来的人把真名写上<br/>不写就删<br/>
15320938,32,2008-09-20,♂淚～家鏃♀,2875,讓人的心破碎和癡迷的東西，愛。人醒悟後的感覺愛後的徵兆，恨。
15320939,8,2005-08-30,春风无限,187,野火烧不尽，春风吹又生
15320940,10,2008-02-12,帅得像麻花,14,..
15320941,15,2006-05-24,噣⒈潕㈡+美,2066,这是个好群！
15320942,1,2005-09-16,未知,4121,
15320943,22,2010-06-13,丽湖嘉园业委会,1376,
15320944,11,2005-08-30,·520！#￥%￥,148,
15320946,5,2006-05-31,传奇私服,4087,喜欢玩传奇滴来...............
15320947,10,2005-11-20,花馨阁.,131,不用看了，要进屋先得和我们一起从刀尖子上划过......切！！！
15320948,19,2006-01-10,戀o伱ゞ吻,4,
15320949,11,2006-03-26,医院同事群,309,吃在家庭
15320950,60,2005-08-30,07移动通信2班,22,"没什么,大学同班是难得得缘分,大家好好珍惜咯"
15320951,1,2006-02-25,dfds,4,
15320952,20,2005-08-30,十六班帅哥群,69,
15320953,51,2005-08-30,3.12班,4294,一叶浮萍归大海，人生何处不相逢。<br/>相逢何必曾相识，莫愁前路无知己。
15320954,58,2005-08-30,05级电子信息技术,2809,四川职业技术学院——05级电子信息技术班
15320956,8,2008-01-08,相聚是缘,22,"失意时淡然,得意时泰然,一切都坦然.愿大家天天开心!"
15320957,2,2006-04-24,海棠街5号,20,
15320958,6,2005-08-30,传奇,390,滾﹎裝吡ロ裝純啲都給我×`滾地遠遠啲oОo
15320959,12,2006-02-19,義戦メ龍┆家族,67,<br/><br/>
15320960,4,2005-08-30,毕业设计,395,
15320962,43,2010-06-17,潇洒走一回,188,聊天吧多说蛋话多骂人哈哈哈不服就单挑***的!
15320963,70,2006-02-19,内钕人、莪喜欢尔〆,395,\&quot;跟随-苐6.鱤оΟ..去證明.我愛祢
15320964,1,2007-10-05,盟誓,395,
15320965,13,2006-06-01,ˇ永遠﹍﹍,7,...
15320966,26,2010-01-23,龙崎努斯,4277,来了就是兄弟！！！
15320967,56,2005-08-30,輕ヱ傚裙,3684,┏┒﹣㎝*;───﹫└█≒ε^╭卟嬒輕易說放棄﹏шоミ選擇做被伱受傷得哪个28376
15320968,9,2006-03-22,温馨的家庭,395,
15320969,19,2008-12-16,建平事业公务员交流,3087,希望大家都能成为建平乃至朝阳辽宁的人才
15320970,47,2006-10-16,我的网站客户群,395,你好，欢迎加入本人客户群，有做网站的联系本人电话13541022417
15320971,33,2006-03-15,36楼叼！,1706,http://post.baidu.com/f?kz=11549795
15320972,28,2005-08-30,⒐班無敌啦,2068,9班联盟
15320973,3,2009-04-25,天天向上,0,
15320974,12,2010-12-20,╰◇HAPPY◆╮谈谈,184,╰◇HAPPY◆╮谈谈
15320975,13,2005-10-13,乡里情,266,
15320977,39,2010-02-02,兄弟们,4279,
15320978,20,2006-12-27,湘西一家人,18,童年无忌回味无穷
15320979,1,2006-02-19,一闪广告,0,
15320980,3,2007-01-17,高中语文教师交流,182,我有所有高中语文教学课件、教案等，期待交流
15320981,51,2008-09-08,为梦想而来,18,"Wellcom有梦想的朋友们,有梦想就有人生有问题都可以在此探讨"
15320982,16,2005-08-30,メ絕配戀♀,319,50330405夜夜锛堝墠绋嬫棤蹇х綉锛？27560016宸ㄤ汉鈷？鈷？鈱掞伎鈱？<br/>
15320983,5,2010-03-05,bob,22,bob=brotherofband<br/>宗旨：打架有人帮，挂了有人救！！！！
15320984,51,2005-08-30,鬼罵,1109,
15320985,52,2007-03-01,反鬦地盤,319,反鬦地盤嘎目標：∑追求自己嘚倖福，▲α晤會褪縮嘎，會勇敢去爭取嘚，∑希望妳地都是
15320986,3,2007-10-27,看群公告！好消息！,187,免费拿話費兩百块!群里的朋友们用手机拨打1259071565参加娱乐大本营答题就可以了，
15320987,4,2007-01-02,承諾眞訫眞意灬,4159,.噯伱ャ栐吥後悔`o╲...o﹎承諾眞訫眞意灬ぺ愛伱絕非遊戲
15320988,2,2005-08-30,在每个夜晚,58,
15320990,1,2006-10-22,|莪.゛,3915,qq
15320991,5,2005-08-30,「時緔づ拉風」,193,
15320992,2,2005-08-30,aaaaa,1225,
15320993,15,2005-12-21,我们是一家人,18,
15320994,112,2006-04-13,内网硬势力,186,
15320995,12,2008-03-27,恋爱天地,319,很想爱她`````
15320996,3,2005-08-30,热血江湖3区,4,
15320997,1,2010-12-22,傲视天地兄弟群,4,
15320999,13,2007-12-16,幽印,68,欢迎大家加入幽印!好兄弟讲意气!!!~~~
15321001,1,2011-02-17,゛无敌葫芦娃゜,395,
15321002,3,2006-04-23,雷峰塔梦幻群,4103,a86822969<br/><br/>103244
15321003,3,2005-08-30,adadad,57,
15321004,46,2005-08-30,九八级二班,20,有缘相识，无缘相聚；天涯海角，但愿相忆；有幸相知，无幸相守；沧海月明，天长地久。
15321005,1,2005-11-24,宝宝~的~群,7,★★ＬＯＶＥ★★（*＼／*）.我的爱送给你.（*＼／*）*＼
15321006,34,2005-08-30,羽翼飞翔,167,浙电院羽毛球社的群```
15321007,16,2005-08-30,ニ.過紶啲︷.僦讓咜過,147,⒊心㈡意ソ.无結綶.⒈心①意︷.又銣何﹖﹖
15321009,19,2005-09-07,04新媒体,1910,中国人民大学2004级新媒体
15321010,2,2005-08-30,在每个夜晚,2,
15321011,66,2005-10-04,《丽水商会》在义乌,328,
15321014,4,2005-08-30,♀天涯海阁♂,314,锦瑟无端五十弦，一弦一柱思华年。庄生晓梦迷蝴蝶，望帝春心托杜鹃。
15321015,21,2005-08-30,日子天下之ＤＶ部,21,
15321016,18,2005-08-30,车行天下自驾游,263,"心灵相约,精彩出行"
15321017,47,2005-09-24,交大河海江西群,240,本群创建于2005年10月，目的在于方便河海的江西老乡相互之间的联系。谢谢各位的支持！
15321018,54,2006-02-19,95届绵德1班,4279,qq群15321018“95届&quot;绵德1班组建中，认识的快快加入吧
15321019,31,2005-08-30,心灵驿站,21,释放自己的心情，让它没有任何形式的束缚，让心灵得到片刻歇息.....
15321020,17,2010-12-14,实高足球队,163,我们是老中青混合的实验足球队
15321021,2,2005-12-03,吧唧吧唧,14,会吧唧吧唧的就来
15321022,12,2009-06-07,瞎胡闹,395,后天的黄昏
15321023,28,2006-03-20,﹎耐s.祢◇,395,﹎扌巨﹎糹色﹎扌高﹎石皮﹎革圭﹎
15321024,49,2005-08-31,科尔沁区农电局,2166,本系统职工均可加入
15321025,2,2005-08-30,看群公告！好消息！,187,免费拿話費兩百块!群里的朋友们用手机拨打1259064212参加侣友在线答题就可以了，我今
15321026,27,2006-02-19,2006届二(2)班,2720,2005届二（2）班，欢迎都来加。。。。。。
15321027,8,2006-06-03,河中群英,2549,凡是河底农中毕业的人，不分性别的哦！都可以加入啊！
15321028,2,2006-06-07,ゾ詐儍扮懵.oΟ,131,ゾ詐儍扮懵.oΟ
15321029,32,2005-12-20,402网络公司,12,
15321030,11,2005-09-24,家人,393,"一线牵引两地,生活其乐无穷。"
15321031,18,2009-03-04,开心滴,0,网
15321032,14,2010-12-02,1.10兂敵,4295,這裡媞10班洎巳の群，任何外班亽都吥螚進
15321033,20,2005-08-30,60的家,395,简简单单才是真
15321034,23,2008-02-02,恏硼。？侑〉,2537,莪們都是恏倗囿。ヤ/潶哈~
15321035,8,2005-10-13,我的钢铁,75,狼
15321036,6,2006-07-20,5.3的坏小子,4059,永别了，5.3班
15321037,35,2005-08-30,仙岳医院,316,不要有陌生的感觉，认识不认识的，多聊聊就熟了，熟了就可以夹去配了~~
15321038,1,2005-09-06,qweq453weqw3,0,
15321039,15,2010-07-11,云淡风清,402,
15321040,56,2006-05-28,05应用三四班,0,
15321041,10,2005-08-30,大城小铺í,7,
15321042,7,2005-08-30,致高精灵,392,"这个群体是个文化娱乐组织,任何人不得擅自发不文明的消息,对违者将进行通报并开除!!!"
15321043,3,2010-08-06,铁血军团,398,
15321045,26,2005-08-30,99届南京一中初三7班,2581,寻找失散多年的7班同学~老班朱琳~敲门暗号真实姓名
15321047,13,2005-08-30,*流金岁月*,22,
15321048,8,2005-08-30,﹎溡绱家族﹎,1,_愛伱↘又怎能ヽoo轻易說ツ放棄..メ
15321049,6,2005-08-30,X.RR.R,398,
15321050,10,2008-08-16,天心,393,哈哈哈
15321051,14,2008-08-12,供应商,19,
15321052,1,2009-03-23,一代枭虾,388,有志者事竟成！
15321053,14,2005-08-30,302,2346,闲人免进
15321054,1,2006-08-11,上海高尔GOL车友群,6,上海高尔GOL车友群
15321055,2,2005-08-30,~~,4114,朋友多多，开心多多！快乐大家一起分享！^-^！
15321056,4,2005-11-02,79区海韵同盟,68,
15321057,27,2006-12-19,0602班,4294,一个大家庭。
15321058,2,2005-08-30,_べ,274,
15321059,26,2005-08-30,广东移动数业07同事,13,
15321060,27,2005-09-06,向前向后,4273,全是认识的人~<br/>不认得的~~~~~踢~~~~~~~~~
15321061,2,2005-08-30,杭州华威电脑商行,0,
15321062,47,2010-03-14,溪水阁,13,粗中有细提效率，主动服务得先机。<br/>一马当先挑佳绩，团结拼搏争第一。
15321063,3,2005-08-30,開縯唱會,3499,
15321064,7,2009-08-17,群主是寂寞、,64,
15321065,32,2005-08-30,没什么的！,395,做什么的啊？
15321066,48,2005-09-06,指点江山——05地科,394,同学之谊~！~！天长地久~！~！
15321067,11,2005-08-30,&acute;老s１,398,
15321068,1,2005-11-03,福泉老乡会,2856,
15321069,12,2007-12-10,八卦小组,13,美好时光
15321070,10,2007-06-25,艹莳绱丶泡吧會所灬,314,"这是一个文明,礼貌,有素质的朋友聚会群,希望有喜欢晚上娱乐生活的朋友,踊跃参加"
15321072,1,2005-08-30,┌.从头再来,4077,
15321073,26,2006-03-17,BS1T0172T013,188,只限于北大青鸟成员——北京
15321074,28,2006-08-14,爱就爱了,50,
15321075,159,2010-10-08,同为一高人,22,同为一高人！可以自个联系认识的人！不要客气……本是同根！
15321076,4,2005-08-30,七月の微笑,0,七月的阳光照入我们的眼<br/>我们荡漾在七月微笑里<br/>一起成长　……<br/>
15321077,7,2010-04-17,镇江服装,380,想买或卖服装的姐妹们一起来聊聊吧
15321078,1,2005-08-30,藍色…≮一族,14,往往
15321079,1,2009-06-06,机械,12,相互切磋机械方面的相关知识。
15321080,42,2009-01-11,临沂四小95届2班,207,昔日的同学，每每走到母校门前时都会想起曾经的美好时光，不知道现在的你们还好吗
15321081,5,2008-09-04,同学基地,2395,欢迎常乐人加入
15321082,19,2007-01-26,性要开放,314,"看谁比谁色.,谁比谁开放.<br/>色不等于淫荡.开放不等于随便/"
15321083,8,2006-04-08,千岛湖,2596,
15321084,3,2005-08-30,aa,13,
15321085,13,2007-09-24,我们在成长,4262,那时建立的友谊，很纯、很静！
15321086,1,2008-05-03,学,2719,
15321087,2,2010-07-23,____________________,0,___________________
15321088,68,2005-08-30,℡≈★外秘★≈,4270,星座缘分--外秘051
15321089,2,2005-08-30,我的地盘,10,爱三个人好烦，爱两个人好玩，爱一个人好难？／
15321090,1,2005-09-13,√风云√,191,傲视雄风<br/>219.153.10.238
15321092,76,2009-06-24,绥化的天空,3239,给大家一个空间。幸福和快乐会走到我们的跟前。就让我们的烦恼不在残留在我们的记忆里
15321093,4,2007-01-26,陋园,392,陋园随笔
15321094,18,2005-12-06,★网络★忘★忧★愁★,177,谁的工作比较好介绍一下？？？
15321095,1,2006-06-05,裝純,193,
15321096,8,2011-03-16,预言幸福,319,【有关于爱】1爱可以简简单单，但不能随随便便。2好男人经得起诱惑，好女人耐得住寂寞
15321097,9,2005-08-30,宝宝￠家族（8）,16,
15321098,26,2005-08-30,2005级4班,4282,棕北小学05级4班畢業的进来，申请时报上名来！！！
15321099,46,2005-08-30,天下足球,163,欢迎来到天下足球!在这里都是最纯粹的铁杆球迷!
15321100,20,2005-12-24,家族,21,
15321101,2,2005-09-06,阳光普照-随缘,18,
15321102,22,2007-09-14,wu含辛茹苦,7,啊
15321103,17,2005-08-30,傳世‰我為先,4066,
15321104,25,2006-04-12,05新闻班,13,咱班全是大记者
15321105,3,2005-08-30,噘噘尐嘴oО,18,
15321106,34,2007-09-28,广交天下朋友！！,142,瓶子，朋友进啊。
15321107,10,2009-04-23,天天向上,62,天天向上
15321108,7,2005-09-29,407寝室,9,407寝室
15321109,3,2008-05-05,打击犯罪,4280,读书交流，是本班的同学就积极参与进来
15321110,7,2006-01-06,亡者归来~~~,22,能聚在这里，不是因为我的存在，而是因为大家都存在
15321111,13,2010-06-14,兰亭序ˇ缘,4103,让拙政园的弟兄一起玩下去吧~！
15321112,4,2005-09-15,校友录,20,
15321114,18,2009-04-06,就业服务中心之企业,0,
15321115,3,2007-08-18,rtert,395,hgggggggggggggg
15321116,46,2010-12-15,过眼云烟╮,314,
15321117,72,2009-10-09,交Y061-062班就业信息,4280,就业信息发布群
15321118,23,2006-11-16,看群公告！好消息！,187,免费拿話費兩百块!群里的朋友们用手机拨打1259071565参加娱乐大本营答题就可以了，
15321119,16,2010-03-05,可以交心的朋友,22,
15321121,50,2005-08-30,狗渣集团,2765,http://gdclan.9you.com/clan.jsp?area=1&amp;clan=381
15321122,9,2005-08-30,快乐总动员,2051,快乐的人在一起
15321123,25,2006-08-07,&quot;夶眼睛ɑ}:,395,
15321124,6,2005-08-30,436,315,
15321125,7,2009-04-23,╰ゞ蕶亂︶ㄣ,0,
15321127,37,2005-08-30,初2001级4班,13,怀念昔日美好时光吗？多多联系吧~可爱的朋友们~
15321128,17,2005-09-13,我的朋友,2096,这群的都是我的朋友或者同学请大家好好相处不要吵架
15321129,1,2005-08-30,一起来嗨,5,頖縌幗鍍的BOYANDGARL们去頖縌吧~~~~~~~
15321130,27,2005-11-03,计科0401班,394,谁发无聊的色情东西就踢人啊
15321131,20,2006-05-07,你玩传奇私服吗,324,++++++++++++
15321132,12,2005-08-30,社科系学生会,7,通过换届，社会科学系学生会产生新一批学生干部。他们朝气蓬勃，奋发向上！
15321133,16,2009-03-27,QQ餐厅,73,QQ餐厅进群请改群名片【菜系、等级、校友昵称】
15321136,6,2005-08-30,band道人,61,一个属于我们的群
15321137,2,2005-08-30,这是个群,20,
15321139,1,2008-04-29,流氓メ疯┆家族,4,纯粹游戏！
15321140,11,2008-05-01,神话.兄弟,0,
15321141,1,2006-03-31,friend-_-!!,20,
15321142,24,2005-08-30,英桥二中（99）届,4280,
15321143,24,2009-12-15,暴力街区,398,
15321144,1,2005-11-14,魔兽卐解,59,
15321145,16,2006-04-29,緈鍢啲丅落&acute;-,145,ī滿街遊辵|﹖咑聼緈鍢啲丅落&acute;-
15321147,4,2005-08-30,发2征途,395,
15321149,24,2007-01-26,网络0001,11,
15321150,5,2006-09-21,╱/●.XXX,129,
15321151,44,2007-03-28,江西喷码机总群,178,江西喷码机营销.技术交流!
15321152,74,2005-08-30,高三（10）班,2408,这到底是怎么了.我们大家是否还在一起
15321153,13,2005-08-30,高三。五班,391,好兄弟好姐妹
15321154,5,2006-02-19,相遇家族,3530,
15321156,15,2005-08-30,相聚马陆,1952,
15321157,43,2009-10-09,重大09金融,315,
15321159,1,2005-09-05,中專同學聚會,0,
15321160,7,2006-03-16,都是老鸟,2103,<br/>群组其实都是朋友啊群号15321160
15321161,8,2006-06-20,VS,395,
15321162,1,2006-07-22,山西省财贸学院,4267,欢迎加入山西财贸职业技术学院！
15321163,39,2007-01-26,汇杰投资股评群,3550,免费为广大股民解票，解票内容仅为我方观点，免费服务，以此操作，风险自负！http://w
15321164,2,2006-06-13,ゆ旗忍```,135,``ゆ緈諨繻偠②个人來爭取..``
15321165,18,2008-04-05,南宫08-15,22,15班
15321167,28,2010-01-23,信科院党总支办公室,395,信科院党总支办公室
15321168,16,2007-07-03,徐好雨的天地！,22,我愛妳。
15321169,1,2007-02-24,2:系统文档,185,希望有技术的网吧管理人员一起努力
15321170,41,2005-08-30,綩鎂④班,22,-╭~~☆<br/>︵(.&acute;.&acute;-)︵
15321171,6,2006-05-28,今生只为一人醉,176,
15321172,37,2009-08-17,高ー(l3)班丶,4265,
15321173,11,2008-03-21,胖金哥与金花妹,395,胖金哥与胖金花
15321174,4,2009-03-19,屋企人~,0,.....
15321175,29,2006-03-06,足球联盟,10,
15321176,36,2006-08-24,终极3班,22,我们3班NO.1<br/>foreverwegeteachother
15321177,44,2005-08-30,１7の恐龙ＨoＭe,22,这个就是传说中的恐龙王朝！！！！！！！！
15321178,40,2008-07-10,高中(5)班,4270,"5班出品,必属精品!"
15321179,19,2005-11-24,利勝電光源ゞ絕╃對〆,18,利勝電光源絕對群<br/>826603378<br/>826606618
15321181,11,2008-03-26,cs1.6,397,cs1.6大家在熟悉不够了吧!?
15321182,2,2006-04-17,主显证,3733,?
15321183,17,2010-03-20,卟嬞得駗昔,4279,各位朋友兄弟.再见
15321184,19,2005-08-30,豆丁互踩群,20,
15321186,84,2005-08-30,仙剑奇侠传5,3065,仙剑奇侠传5【正版仙剑】
15321187,13,2007-08-24,①②③俄们都SI手机党,4274,同学
